=== DA_UAV_v1 loading log ===

Loaded:          1474
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand95/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand96/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand97/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand98/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand99/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand100/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand101/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing: key divergence_reason shape (5,) not tabular
[SKIP   ] cand102/seed6/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened: key divergence_reason shape (5,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand103/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand104/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand105/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand106/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand106/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand106/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand106/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand106/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand106/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[SKIP   ] cand106/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand106/seed6/s_curve_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
